# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b
# 603fd3987364b09f9aacb70d1ed12c268e24dd56
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
209.7571641; -43.2157216; 37.4257340; 1.8737193; 0.1047012; 8.0000000; 0.0000000
209.9571232; -43.4059459; 37.3640695; 1.8949178; 0.1073186; 8.0000000; 0.0000000
210.1570824; -43.5947907; 37.2983413; 1.9166436; 0.1099920; 8.0000000; 0.0000000
210.3570415; -43.7821295; 37.2284815; 1.9389075; 0.1127139; 8.0000000; 0.0000000
210.5570007; -43.9678793; 37.1544041; 1.9617244; 0.1154899; 8.0000000; 0.0000000
210.7569599; -44.1518308; 37.0760733; 1.9850985; 0.1183323; 8.0000000; 0.0000000
210.9569190; -44.3339100; 36.9933973; 2.0090509; 0.1212327; 8.0000000; 0.0000000
211.1568782; -44.5139172; 36.9063386; 2.0335893; 0.1242143; 8.0000000; -0.8264465
211.3568374; -44.6916922; 36.8148437; 2.0587292; 0.1272667; 7.9793163; -1.5236253
211.5567965; -44.8671139; 36.7188367; 2.0844927; 0.1304102; 7.9410430; -1.5090440
211.7567557; -45.0399348; 36.6183102; 2.1108885; 0.1336444; 7.9029532; -1.4946023
211.9567149; -45.2100394; 36.5131819; 2.1379457; 0.1369845; 7.8650461; -1.4802987
212.1566740; -45.3771866; 36.4034430; 2.1656811; 0.1404441; 7.8273208; -1.4661321
212.3566332; -45.5411746; 36.2890621; 2.1941167; 0.1440270; 7.7897765; -1.4521010
212.5565924; -45.7018264; 36.1699867; 2.2232951; 0.1478141; 7.7524123; -1.4382042
212.7565515; -45.8588590; 36.0462388; 2.2532382; 0.1517256; 7.7152273; -1.4244404
212.9565107; -46.0120911; 35.9177619; 2.2839913; 0.1559064; 7.6782207; -1.4108083
213.1564699; -46.1612314; 35.7845815; 2.3156027; 0.1603007; 7.6413915; -1.3973066
213.3564290; -46.3060201; 35.6466958; 2.3481052; 0.1648127; 7.6047390; -1.3839342
213.5563882; -46.4462054; 35.5040945; 2.3815259; 0.1694699; 7.5682624; -1.3706898
213.7563474; -46.5814520; 35.3568538; 2.4158922; 0.1743287; 7.5319607; -1.3575721
213.9563065; -46.7115045; 35.2049801; 2.4510751; 0.1771872; 7.4958331; -1.3445799
214.1562657; -46.8360927; 35.0485982; 2.4867528; 0.1796952; 7.4598788; -0.8431659
214.3562248; -46.9549769; 34.8878515; 2.5228817; 0.1804197; 7.4372437; -1.3236429
214.5561840; -47.0679939; 34.7229313; 2.5586381; 0.1772826; 7.4015704; -1.3109755
214.7561432; -47.1751189; 34.5540699; 2.5937947; 0.1743464; 7.3660682; -1.2984293
214.9561023; -47.2762711; 34.3816272; 2.6282506; 0.1701169; 7.3307364; -1.2860031
215.1560615; -47.3715167; 34.2058129; 2.6618315; 0.1657861; 7.2955740; -1.2736959
215.3560207; -47.4608852; 34.0269310; 2.6945684; 0.1616334; 7.2605802; -1.2615064
215.5559798; -47.5444125; 33.8452852; 2.7264750; 0.1575548; 7.2257543; -1.2494337
215.7559390; -47.6221964; 33.6610496; 2.7575898; 0.1536380; 7.1910955; -1.2374764
215.9558982; -47.6942629; 33.4745656; 2.7879300; 0.1498871; 7.1566029; -1.2256336
216.1558573; -47.7607199; 33.2859740; 2.8175380; 0.1462672; 7.1222757; -1.2139041
216.3558165; -47.8216342; 33.0955145; 2.8464372; 0.1427803; 7.0881132; -1.2022869
216.5557757; -47.8770787; 32.9034209; 2.8746428; 0.1393760; 7.0541146; -1.1907808
216.7557348; -47.9271601; 32.7098111; 2.9021857; 0.1360901; 7.0202790; -1.1793849
216.9556940; -47.9719428; 32.5149619; 2.9290740; 0.1328914; 6.9866057; -1.1680980
217.1556532; -48.0115386; 32.3189618; 2.9553350; 0.1297808; 6.9530940; -1.1569192
217.3556123; -48.0460352; 32.1219974; 2.9809845; 0.1267650; 6.9197430; -1.1458473
217.5555715; -48.0755251; 31.9242445; 3.0060340; 0.1238119; 6.8865519; -1.1348814
217.7555307; -48.1001152; 31.7257824; 3.0305061; 0.1209431; 6.8535201; -1.1240204
217.9554898; -48.1198941; 31.5268297; 3.0544062; 0.1181406; 6.8206467; -1.1132634
218.1554490; -48.1349701; 31.3274385; 3.0777551; 0.1154010; 6.7879310; -1.1026093
218.3554081; -48.1454411; 31.1277511; 3.1005636; 0.1127326; 6.7553722; -1.0920572
218.5553673; -48.1514078; 30.9278970; 3.1228417; 0.1101158; 6.7229695; -1.0816060
218.7553265; -48.1529728; 30.7279259; -3.1385793; 0.1075589; 6.6907223; -1.0816060
218.9552856; -48.1502373; 30.5280074; -3.1173245; 0.1050584; 6.6583189; -1.0578907
